mission_time,target_altitude,current_altitude,error,velocity_cmd,proportional,integral,derivative
17.103917121887207,1.5,1.6,-0.10000000000000009,-0.035624999999999754,-0.10000000000000009,0.06437500000000033,0.0
17.154948234558105,1.5,1.59,-0.09000000000000008,0.17415000000000044,-0.09000000000000008,0.06415000000000035,0.20000000000000018
17.204960107803345,1.5,1.59,-0.09000000000000008,-0.026074999999999737,-0.09000000000000008,0.06392500000000034,0.0
17.253113269805908,1.5,1.59,-0.09000000000000008,-0.026299999999999726,-0.09000000000000008,0.06370000000000035,0.0
17.30240488052368,1.5,1.59,-0.09000000000000008,-0.02652499999999973,-0.09000000000000008,0.06347500000000035,0.0
17.36138081550598,1.5,1.59,-0.09000000000000008,-0.026749999999999732,-0.09000000000000008,0.06325000000000035,0.0
17.408179998397827,1.5,1.59,-0.09000000000000008,-0.02697499999999972,-0.09000000000000008,0.06302500000000036,0.0
17.452567100524902,1.5,1.59,-0.09000000000000008,-0.027199999999999724,-0.09000000000000008,0.06280000000000036,0.0
17.503217935562134,1.5,1.59,-0.09000000000000008,-0.027424999999999713,-0.09000000000000008,0.06257500000000037,0.0
17.55289602279663,1.5,1.59,-0.09000000000000008,-0.027649999999999716,-0.09000000000000008,0.06235000000000036,0.0
17.60034203529358,1.5,1.59,-0.09000000000000008,-0.027874999999999713,-0.09000000000000008,0.06212500000000037,0.0
17.661931037902832,1.5,1.58,-0.08000000000000007,0.18192500000000048,-0.08000000000000007,0.06192500000000037,0.20000000000000018
17.70999813079834,1.5,1.58,-0.08000000000000007,-0.018274999999999708,-0.08000000000000007,0.06172500000000036,0.0
17.75835919380188,1.5,1.59,-0.09000000000000008,-0.2284999999999999,-0.09000000000000008,0.06150000000000037,-0.20000000000000018
17.806298971176147,1.5,1.59,-0.09000000000000008,-0.02872499999999971,-0.09000000000000008,0.06127500000000037,0.0
17.85486912727356,1.5,1.6,-0.10000000000000009,-0.23897499999999988,-0.10000000000000009,0.06102500000000038,-0.20000000000000018
17.90077495574951,1.5,1.6,-0.10000000000000009,-0.039224999999999705,-0.10000000000000009,0.060775000000000384,0.0
17.961663961410522,1.5,1.6,-0.10000000000000009,-0.039474999999999705,-0.10000000000000009,0.060525000000000384,0.0
18.012327909469604,1.5,1.6,-0.10000000000000009,-0.0397249999999997,-0.10000000000000009,0.06027500000000039,0.0
18.06180715560913,1.5,1.6,-0.10000000000000009,-0.03997499999999969,-0.10000000000000009,0.0600250000000004,0.0
18.109822034835815,1.5,1.6,-0.10000000000000009,-0.040224999999999685,-0.10000000000000009,0.059775000000000404,0.0
18.157819032669067,1.5,1.6,-0.10000000000000009,-0.04047499999999968,-0.10000000000000009,0.05952500000000041,0.0
18.20799207687378,1.5,1.6,-0.10000000000000009,-0.04072499999999968,-0.10000000000000009,0.05927500000000041,0.0
18.25842785835266,1.5,1.6,-0.10000000000000009,-0.04097499999999967,-0.10000000000000009,0.05902500000000042,0.0
18.30687689781189,1.5,1.62,-0.1200000000000001,-0.46127500000000005,-0.1200000000000001,0.058725000000000416,-0.40000000000000036
18.354361057281494,1.5,1.62,-0.1200000000000001,-0.061574999999999686,-0.1200000000000001,0.05842500000000042,0.0
18.40244197845459,1.5,1.62,-0.1200000000000001,-0.06187499999999969,-0.1200000000000001,0.05812500000000042,0.0
18.45257806777954,1.5,1.62,-0.1200000000000001,-0.06217499999999969,-0.1200000000000001,0.05782500000000042,0.0
18.510525941848755,1.5,1.62,-0.1200000000000001,-0.06247499999999969,-0.1200000000000001,0.057525000000000416,0.0
18.55783987045288,1.5,1.62,-0.1200000000000001,-0.06277499999999969,-0.1200000000000001,0.057225000000000414,0.0
18.606831073760986,1.5,1.61,-0.1100000000000001,0.1469500000000005,-0.1100000000000001,0.05695000000000042,0.20000000000000018
18.656580924987793,1.5,1.61,-0.1100000000000001,-0.053324999999999685,-0.1100000000000001,0.05667500000000041,0.0
18.707213163375854,1.5,1.62,-0.1200000000000001,-0.2636249999999999,-0.1200000000000001,0.05637500000000041,-0.20000000000000018
18.75736093521118,1.5,1.62,-0.1200000000000001,-0.0639249999999997,-0.1200000000000001,0.05607500000000041,0.0
18.805302143096924,1.5,1.62,-0.1200000000000001,-0.0642249999999997,-0.1200000000000001,0.05577500000000041,0.0
18.852030992507935,1.5,1.61,-0.1100000000000001,0.1455000000000005,-0.1100000000000001,0.05550000000000041,0.20000000000000018
18.91100001335144,1.5,1.62,-0.1200000000000001,-0.26479999999999987,-0.1200000000000001,0.05520000000000041,-0.20000000000000018
18.95975089073181,1.5,1.62,-0.1200000000000001,-0.0650999999999997,-0.1200000000000001,0.05490000000000041,0.0
19.008761167526245,1.5,1.62,-0.1200000000000001,-0.06539999999999971,-0.1200000000000001,0.054600000000000405,0.0
19.057756900787354,1.5,1.61,-0.1100000000000001,0.14432500000000048,-0.1100000000000001,0.0543250000000004,0.20000000000000018
19.10870885848999,1.5,1.61,-0.1100000000000001,-0.055949999999999694,-0.1100000000000001,0.0540500000000004,0.0
19.157114028930664,1.5,1.62,-0.1200000000000001,-0.2662499999999999,-0.1200000000000001,0.0537500000000004,-0.20000000000000018
19.206223964691162,1.5,1.62,-0.1200000000000001,-0.0665499999999997,-0.1200000000000001,0.0534500000000004,0.0
19.254892110824585,1.5,1.61,-0.1100000000000001,0.14317500000000047,-0.1100000000000001,0.053175000000000396,0.20000000000000018
19.302820205688477,1.5,1.61,-0.1100000000000001,-0.05709999999999971,-0.1100000000000001,0.05290000000000039,0.0
19.353219032287598,1.5,1.62,-0.1200000000000001,-0.26739999999999986,-0.1200000000000001,0.052600000000000396,-0.20000000000000018
19.40279984474182,1.5,1.62,-0.1200000000000001,-0.0676999999999997,-0.1200000000000001,0.052300000000000395,0.0
19.462451934814453,1.5,1.61,-0.1100000000000001,0.14202500000000046,-0.1100000000000001,0.05202500000000039,0.20000000000000018
19.509581089019775,1.5,1.61,-0.1100000000000001,-0.05824999999999971,-0.1100000000000001,0.051750000000000386,0.0
19.557363986968994,1.5,1.61,-0.1100000000000001,-0.058524999999999716,-0.1100000000000001,0.05147500000000038,0.0
19.60447120666504,1.5,1.61,-0.1100000000000001,-0.058799999999999714,-0.1100000000000001,0.051200000000000384,0.0
19.654300928115845,1.5,1.61,-0.1100000000000001,-0.05907499999999972,-0.1100000000000001,0.05092500000000038,0.0
19.70239019393921,1.5,1.61,-0.1100000000000001,-0.05934999999999972,-0.1100000000000001,0.050650000000000375,0.0
19.76213812828064,1.5,1.61,-0.1100000000000001,-0.05962499999999973,-0.1100000000000001,0.05037500000000037,0.0
