mission_time,step_index,velocity_cmd,step_time_remaining,height_sonar,height_baro,velocity_z,ax,ay,az,battery
20.703986883163452,6,0.0,1.832766056060791,1.42,-130.23,0.0,0.0,-0.08,-10.1,67
20.752325773239136,6,0.0,1.7844271659851074,1.42,-130.23,0.0,0.0,-0.08,-10.1,67
20.802299976348877,6,0.0,1.7344529628753662,1.42,-130.25,0.0,-0.31,0.02,-10.09,67
20.862519025802612,6,0.0,1.6742339134216309,1.42,-130.25,0.0,-0.31,0.02,-10.09,67
20.91154980659485,6,0.0,1.6252031326293945,1.42,-130.2,0.0,0.3,-0.3,-9.72,67
20.95867395401001,6,0.0,1.5780789852142334,1.42,-130.2,0.0,0.3,-0.3,-9.72,67
21.00614881515503,6,0.0,1.5306041240692139,1.42,-130.21,0.0,-0.05,0.03,-9.94,67
21.057032823562622,6,0.0,1.479720115661621,1.42,-130.17,0.0,0.04,-0.16,-10.06,67
21.106251001358032,6,0.0,1.430501937866211,1.42,-130.17,0.0,0.04,-0.16,-10.06,67
21.15445613861084,6,0.0,1.3822968006134033,1.41,-130.19,0.0,0.14,-0.11,-10.0,67
21.2014799118042,6,0.0,1.335273027420044,1.41,-130.19,0.0,0.14,-0.11,-10.0,67
21.25118589401245,6,0.0,1.285567045211792,1.42,-130.24,0.0,-0.18,0.09,-10.03,67
21.303457975387573,6,0.0,1.23329496383667,1.42,-130.24,0.0,-0.18,0.09,-10.03,67
21.351980924606323,6,0.0,1.18477201461792,1.41,-130.23,0.0,-0.33,0.16,-9.96,67
21.40084981918335,6,0.0,1.1359031200408936,1.41,-130.23,0.0,-0.33,0.16,-9.96,67
21.452473878860474,6,0.0,1.0842790603637695,1.41,-130.27,0.0,-0.22,0.01,-9.78,67
21.504642724990845,6,0.0,1.0321102142333984,1.41,-130.27,0.0,-0.22,0.01,-9.78,67
21.551363706588745,6,0.0,0.985389232635498,1.4,-130.26,0.0,0.3,-0.14,-10.07,67
21.609562873840332,6,0.0,0.9271900653839111,1.4,-130.26,0.0,0.3,-0.14,-10.07,67
21.661489963531494,6,0.0,0.875262975692749,1.4,-130.27,0.0,0.06,-0.04,-10.22,67
21.711694717407227,6,0.0,0.8250582218170166,1.4,-130.27,0.0,0.06,-0.04,-10.22,67
21.754891872406006,6,0.0,0.7818610668182373,1.4,-130.25,0.0,-0.32,0.12,-10.07,67
21.80213689804077,6,0.0,0.7346160411834717,1.4,-130.25,0.0,-0.32,0.12,-10.07,67
21.853561878204346,6,0.0,0.6831910610198975,1.39,-130.26,0.0,-0.13,0.05,-10.26,67
21.912419080734253,6,0.0,0.6243338584899902,1.39,-130.26,0.0,-0.13,0.05,-10.26,67
21.961029767990112,6,0.0,0.5757231712341309,1.39,-130.26,0.0,-0.13,0.05,-10.26,67
22.00569486618042,6,0.0,0.5310580730438232,1.39,-130.26,0.0,-0.13,0.05,-10.26,67
22.05367088317871,6,0.0,0.4830820560455322,1.4,-130.19,0.0,0.06,-0.16,-9.91,67
22.10534977912903,6,0.0,0.43140316009521484,1.39,-130.34,0.0,-0.2,0.12,-9.89,67
22.152771711349487,6,0.0,0.38398122787475586,1.39,-130.34,0.0,-0.2,0.12,-9.89,67
22.21200680732727,6,0.0,0.32474613189697266,1.4,-130.27,0.0,-0.28,0.09,-10.07,67
22.260573863983154,6,0.0,0.27617907524108887,1.4,-130.29,0.0,0.32,-0.3,-9.81,67
22.310771942138672,6,0.0,0.2259809970855713,1.4,-130.29,0.0,0.32,-0.3,-9.81,67
22.356318950653076,6,0.0,0.180433988571167,1.4,-130.29,0.0,0.32,-0.3,-9.81,67
22.406975030899048,6,0.0,0.1297779083251953,1.39,-130.21,0.0,-0.34,0.1,-10.01,67
22.456049919128418,6,0.0,0.0807030200958252,1.39,-130.21,0.0,-0.34,0.1,-10.01,67
22.50499391555786,6,0.0,0.031759023666381836,1.39,-130.29,0.0,-0.13,0.07,-10.02,67
22.555246829986572,7,-0.25,2.989373207092285,1.39,-130.29,0.0,-0.13,0.07,-10.02,67
22.604729890823364,7,-0.25,2.939890146255493,1.38,-130.28,0.0,-0.09,0.11,-9.86,67
22.66138982772827,7,-0.25,2.883230209350586,1.38,-130.28,0.0,-0.09,0.11,-9.86,67
22.710747957229614,7,-0.25,2.833872079849243,1.37,-130.24,0.0,0.25,-0.3,-9.99,67
22.750131845474243,7,-0.25,2.7944881916046143,1.37,-130.24,0.0,0.25,-0.3,-9.99,67
22.81170392036438,7,-0.25,2.7329161167144775,1.37,-130.34,0.0,-0.08,-0.09,-9.69,67
22.860971927642822,7,-0.25,2.683648109436035,1.37,-130.34,0.0,-0.08,-0.09,-9.69,67
22.90016484260559,7,-0.25,2.6444551944732666,1.36,-130.34,0.0,0.03,-0.21,-9.53,67
22.952467918395996,7,-0.25,2.5921521186828613,1.36,-130.34,0.0,0.03,-0.21,-9.53,67
23.00297498703003,7,-0.25,2.541645050048828,1.34,-130.29,0.01,-0.16,0.15,-9.85,67
23.052271842956543,7,-0.25,2.4923481941223145,1.34,-130.29,0.01,-0.16,0.15,-9.85,67
23.103587865829468,7,-0.25,2.4410321712493896,1.33,-130.31,0.01,-0.11,0.08,-9.77,67
23.153817892074585,7,-0.25,2.3908021450042725,1.33,-130.31,0.01,-0.11,0.08,-9.77,67
23.201292037963867,7,-0.25,2.3433279991149902,1.32,-130.32,0.01,-0.36,0.0,-9.84,67
23.261119842529297,7,-0.25,2.2835001945495605,1.32,-130.32,0.01,-0.36,0.0,-9.84,67
23.306571006774902,7,-0.25,2.238049030303955,1.3,-130.4,0.0,-0.04,-0.11,-10.14,67
23.35614800453186,7,-0.25,2.188472032546997,1.3,-130.4,0.0,-0.04,-0.11,-10.14,67
23.403738737106323,7,-0.25,2.140881299972534,1.29,-130.34,0.0,-0.13,-0.01,-9.76,67
23.451488971710205,7,-0.25,2.0931310653686523,1.29,-130.34,0.0,-0.13,-0.01,-9.76,67
23.509232759475708,7,-0.25,2.0353872776031494,1.27,-130.34,0.01,0.13,-0.12,-9.77,67
23.559051990509033,7,-0.25,1.9855680465698242,1.27,-130.34,0.01,0.13,-0.12,-9.77,67
23.608622789382935,7,-0.25,1.9359972476959229,1.25,-130.34,0.01,-0.21,-0.05,-10.14,67
23.656161069869995,7,-0.25,1.8884589672088623,1.25,-130.34,0.01,-0.21,-0.05,-10.14,67
23.70443296432495,7,-0.25,1.8401870727539062,1.24,-130.42,0.01,0.0,-0.15,-10.06,67
23.754190921783447,7,-0.25,1.7904291152954102,1.24,-130.42,0.01,0.0,-0.15,-10.06,67
23.80665874481201,7,-0.25,1.7379612922668457,1.21,-130.4,0.0,0.14,-0.15,-10.1,67
23.85289192199707,7,-0.25,1.691728115081787,1.21,-130.4,0.0,0.14,-0.15,-10.1,67
23.90041184425354,7,-0.25,1.6442081928253174,1.19,-130.47,0.01,-0.39,0.2,-9.98,67
23.961649894714355,7,-0.25,1.582970142364502,1.19,-130.47,0.01,-0.39,0.2,-9.98,67
24.01253390312195,7,-0.25,1.5320861339569092,1.17,-130.43,0.01,0.25,-0.23,-9.69,67
24.061062812805176,7,-0.25,1.4835572242736816,1.17,-130.43,0.01,0.25,-0.23,-9.69,67
24.109372854232788,7,-0.25,1.4352471828460693,1.17,-130.43,0.01,0.25,-0.23,-9.69,67
24.15831184387207,7,-0.25,1.386308193206787,1.15,-130.45,0.01,0.2,-0.24,-9.59,67
24.20769691467285,7,-0.25,1.3369231224060059,1.13,-130.51,0.01,-0.16,0.02,-9.83,67
24.257550716400146,7,-0.25,1.287069320678711,1.13,-130.51,0.01,-0.16,0.02,-9.83,67
24.304767847061157,7,-0.25,1.2398521900177002,1.1,-130.51,0.01,-0.1,0.08,-10.1,67
24.350286722183228,7,-0.25,1.1943333148956299,1.1,-130.51,0.01,-0.1,0.08,-10.1,67
24.400133848190308,7,-0.25,1.1444861888885498,1.1,-130.51,0.01,-0.1,0.08,-10.1,67
24.450267791748047,7,-0.25,1.0943522453308105,1.08,-130.53,0.01,-0.07,-0.04,-10.07,67
24.50862693786621,7,-0.25,1.0359930992126465,1.06,-130.58,0.01,0.13,-0.02,-9.94,67
24.556920766830444,7,-0.25,0.9876992702484131,1.06,-130.58,0.01,0.13,-0.02,-9.94,67
24.60582399368286,7,-0.25,0.9387960433959961,1.04,-130.67,0.01,0.46,-0.34,-9.76,67
24.65475583076477,7,-0.25,0.8898642063140869,1.04,-130.67,0.01,0.46,-0.34,-9.76,67
24.70484495162964,7,-0.25,0.8397750854492188,1.04,-130.67,0.01,0.46,-0.34,-9.76,67
24.75351881980896,7,-0.25,0.7911012172698975,1.0,-130.62,0.01,0.14,-0.21,-10.03,67
24.80329990386963,7,-0.25,0.7413201332092285,1.0,-130.62,0.01,0.14,-0.21,-10.03,67
24.854384899139404,7,-0.25,0.6902351379394531,0.97,-130.63,0.01,0.04,-0.08,-9.94,67
24.902987003326416,7,-0.25,0.6416330337524414,0.97,-130.63,0.01,0.04,-0.08,-9.94,67
24.953327894210815,7,-0.25,0.591292142868042,0.94,-130.64,0.01,-0.11,-0.15,-9.86,67
25.000147819519043,7,-0.25,0.5444722175598145,0.94,-130.64,0.01,-0.11,-0.15,-9.86,67
25.05142593383789,7,-0.25,0.4931941032409668,0.91,-130.71,0.01,-0.3,0.0,-9.83,67
25.100162029266357,7,-0.25,0.4444580078125,0.91,-130.71,0.01,-0.3,0.0,-9.83,67
25.157054901123047,7,-0.25,0.38756513595581055,0.91,-130.71,0.01,-0.3,0.0,-9.83,67
25.203402042388916,7,-0.25,0.3412179946899414,0.89,-130.7,0.01,0.15,-0.3,-10.07,67
25.255341053009033,7,-0.25,0.2892789840698242,0.86,-130.76,0.01,0.39,-0.33,-9.86,67
25.30470299720764,7,-0.25,0.23991703987121582,0.86,-130.76,0.01,0.39,-0.33,-9.86,67
25.353476762771606,7,-0.25,0.19114327430725098,0.84,-130.8,0.01,0.17,-0.21,-10.28,67
25.401229858398438,7,-0.25,0.14339017868041992,0.84,-130.8,0.01,0.17,-0.21,-10.28,67
25.462114095687866,7,-0.25,0.08250594139099121,0.81,-130.76,0.01,-0.19,-0.11,-10.11,67
25.510963916778564,7,-0.25,0.03365612030029297,0.81,-130.76,0.01,-0.19,-0.11,-10.11,67
25.56171488761902,8,0.0,2.987460136413574,0.79,-130.77,0.01,-0.06,-0.09,-10.0,67
25.61284303665161,8,0.0,2.9363319873809814,0.79,-130.77,0.01,-0.06,-0.09,-10.0,67
25.662863731384277,8,0.0,2.8863112926483154,0.77,-130.82,0.01,0.0,-0.08,-10.01,67
25.701656818389893,8,0.0,2.8475182056427,0.77,-130.82,0.01,0.0,-0.08,-10.01,67
25.76142692565918,8,0.0,2.787748098373413,0.74,-130.84,0.01,0.18,-0.21,-10.51,67
25.810329914093018,8,0.0,2.738845109939575,0.74,-130.84,0.01,0.18,-0.21,-10.51,67
25.861228942871094,8,0.0,2.687946081161499,0.73,-130.9,0.01,0.34,-0.26,-10.39,67
25.900376081466675,8,0.0,2.648798942565918,0.73,-130.9,0.01,0.34,-0.26,-10.39,67
25.960548877716064,8,0.0,2.5886261463165283,0.71,-130.91,0.0,-0.04,-0.21,-10.07,67
26.009512901306152,8,0.0,2.5396621227264404,0.71,-130.91,0.0,-0.04,-0.21,-10.07,67
26.05756187438965,8,0.0,2.4916131496429443,0.7,-130.92,0.0,0.11,-0.1,-10.25,67
26.108747005462646,8,0.0,2.4404280185699463,0.7,-130.92,0.0,0.11,-0.1,-10.25,67
26.158394813537598,8,0.0,2.390780210494995,0.7,-130.92,0.0,0.11,-0.1,-10.25,67
26.20557475090027,8,0.0,2.343600273132324,0.7,-130.92,0.0,0.11,-0.1,-10.25,67
26.256253957748413,8,0.0,2.2929210662841797,0.68,-130.95,0.0,0.25,-0.37,-10.13,67
26.30758285522461,8,0.0,2.2415921688079834,0.68,-130.95,0.0,0.25,-0.37,-10.13,67
26.357357025146484,8,0.0,2.1918179988861084,0.67,-130.95,0.0,0.11,-0.2,-10.11,67
26.406478881835938,8,0.0,2.1426961421966553,0.67,-130.95,0.0,0.11,-0.2,-10.11,67
26.457924842834473,8,0.0,2.09125018119812,0.67,-130.96,0.0,0.09,-0.17,-10.07,67
26.50877594947815,8,0.0,2.0403990745544434,0.67,-130.96,0.0,0.09,-0.17,-10.07,67
26.55927610397339,8,0.0,1.989898920059204,0.66,-131.0,0.0,-0.09,-0.1,-10.17,67
26.606064796447754,8,0.0,1.9431102275848389,0.66,-131.0,0.0,-0.09,-0.1,-10.17,67
26.654648065567017,8,0.0,1.8945269584655762,0.66,-130.96,0.0,0.43,-0.4,-10.25,67
26.70640993118286,8,0.0,1.8427650928497314,0.66,-130.96,0.0,0.43,-0.4,-10.25,67
26.757451057434082,8,0.0,1.7917239665985107,0.66,-130.96,0.0,0.43,-0.4,-10.25,67
26.803117752075195,8,0.0,1.7460572719573975,0.67,-130.88,0.0,-0.03,-0.1,-10.13,67
26.86283588409424,8,0.0,1.6863391399383545,0.67,-130.88,0.0,-0.03,-0.1,-10.13,67
26.90158700942993,8,0.0,1.6475880146026611,0.67,-130.88,0.0,-0.03,-0.1,-10.13,67
26.95074987411499,8,0.0,1.5984251499176025,0.67,-130.92,0.0,0.07,-0.17,-10.08,67
27.012109756469727,8,0.0,1.5370652675628662,0.67,-130.94,0.0,0.16,0.0,-10.11,67
27.062263011932373,8,0.0,1.4869120121002197,0.67,-130.94,0.0,0.16,0.0,-10.11,67
27.10123085975647,8,0.0,1.447944164276123,0.67,-130.94,0.0,0.16,0.0,-10.11,67
27.151590824127197,8,0.0,1.3975841999053955,0.68,-130.92,0.0,0.06,-0.13,-10.13,67
27.212308883666992,8,0.0,1.3368661403656006,0.68,-130.92,0.0,0.06,-0.13,-10.13,67
27.258687019348145,8,0.0,1.2904880046844482,0.68,-130.92,0.0,0.06,-0.13,-10.13,67
27.309935808181763,8,0.0,1.23923921585083,0.69,-131.01,0.0,-0.08,0.0,-9.98,67
27.360106945037842,8,0.0,1.189068078994751,0.69,-130.97,0.0,0.36,-0.23,-10.18,67
27.40940284729004,8,0.0,1.1397721767425537,0.69,-130.97,0.0,0.36,-0.23,-10.18,67
27.456547021865845,8,0.0,1.092628002166748,0.7,-130.94,0.0,0.26,0.02,-9.93,67
27.503997802734375,8,0.0,1.0451772212982178,0.7,-130.94,0.0,0.26,0.02,-9.93,67
27.554121017456055,8,0.0,0.9950540065765381,0.71,-130.96,0.0,0.41,-0.32,-9.89,67
27.605530738830566,8,0.0,0.9436442852020264,0.71,-130.96,0.0,0.41,-0.32,-9.89,67
27.6612229347229,8,0.0,0.8879520893096924,0.72,-130.99,0.0,0.08,-0.28,-10.12,67
27.711782932281494,8,0.0,0.8373920917510986,0.72,-130.99,0.0,0.08,-0.28,-10.12,67
27.76165771484375,8,0.0,0.7875173091888428,0.73,-130.93,0.0,0.25,-0.17,-10.06,67
27.810690879821777,8,0.0,0.7384841442108154,0.73,-130.93,0.0,0.25,-0.17,-10.06,67
27.859433889389038,8,0.0,0.6897411346435547,0.73,-130.9,0.0,-0.04,-0.12,-10.13,67
27.909928798675537,8,0.0,0.6392462253570557,0.73,-130.9,0.0,-0.04,-0.12,-10.13,67
27.958861827850342,8,0.0,0.590313196182251,0.75,-130.94,0.0,-0.11,-0.08,-10.25,67
28.00919771194458,8,0.0,0.5399773120880127,0.75,-130.94,0.0,-0.11,-0.08,-10.25,67
28.057957887649536,8,0.0,0.49121713638305664,0.76,-130.9,0.0,-0.14,-0.1,-9.92,67
28.10584282875061,8,0.0,0.4433321952819824,0.76,-130.9,0.0,-0.14,-0.1,-9.92,67
28.15398406982422,8,0.0,0.395190954208374,0.77,-130.87,0.0,0.24,-0.32,-9.77,67
28.20142698287964,8,0.0,0.3477480411529541,0.77,-130.87,0.0,0.24,-0.32,-9.77,67
28.25101900100708,8,0.0,0.2981560230255127,0.77,-130.88,0.0,0.6,-0.51,-10.25,67
28.310134887695312,8,0.0,0.23904013633728027,0.77,-130.88,0.0,0.6,-0.51,-10.25,67
28.357606887817383,8,0.0,0.19156813621520996,0.78,-130.92,0.0,-0.01,0.01,-10.01,67
28.409739017486572,8,0.0,0.1394360065460205,0.78,-130.92,0.0,-0.01,0.01,-10.01,67
28.459069967269897,8,0.0,0.09010505676269531,0.79,-130.91,0.0,-0.02,-0.12,-9.91,67
28.508655786514282,8,0.0,0.04051923751831055,0.79,-130.91,0.0,-0.02,-0.12,-9.91,67
