time,phase,z_tof_real,z_tof_reported,z_est,vz_est,vz_cmd,x_tag,y_tag,x_est,y_est,tag_visible,kf_mode
1.52587890625e-05,approach,0.8,0.8,0.8,0.0,0.3,1.6235570424233676,0.07248030426008513,1.6235570424233676,0.07248030426008513,True,normal
0.11425995826721191,approach,0.81,0.81,0.8098785297009006,0.01981943298794336,0.3,1.6342147582733717,0.07268562468541057,1.6342147582733717,0.07268562468541057,True,normal
0.23140811920166016,approach,0.81,0.81,0.8100216693316062,0.015556777057467355,0.3,1.63371131749821,0.0727965483036386,1.63371131749821,0.0727965483036386,True,normal
0.34331488609313965,approach,0.81,0.81,0.810017962624572,0.01167770214370242,0.3,1.6234188984874516,0.07253455533542533,1.6234188984874516,0.07253455533542533,True,normal
0.4546198844909668,approach,0.82,0.82,0.8199008918080046,0.034176522521221595,0.3,1.6249372570209002,0.07215062866749615,1.6249372570209002,0.07215062866749615,True,normal
0.5655932426452637,approach,0.83,0.83,0.8299253968822787,0.051570984774153686,0.3,1.6275528765617344,0.07167939231186145,1.6275528765617344,0.07167939231186145,True,normal
0.6765902042388916,approach,0.85,0.85,0.8498340659172592,0.09081607247233989,0.3,1.6209106638750852,0.07055677108998222,1.6209106638750852,0.07055677108998222,True,normal
0.7870101928710938,approach,0.86,0.86,0.8599879631027253,0.09368466078070815,0.3,1.626970964219809,0.0690531297518086,1.626970964219809,0.0690531297518086,True,normal
0.9028291702270508,approach,0.88,0.88,0.8798819766196679,0.1219258084612077,0.3,1.629815299863366,0.06868364699741177,1.629815299863366,0.06868364699741177,True,normal
1.0106849670410156,approach,0.9,0.9,0.8999121682887549,0.1429879952670833,0.3,1.6299269484679741,0.0682978786984437,1.6299269484679741,0.0682978786984437,True,normal
1.1237189769744873,approach,0.93,0.93,0.9298250763609487,0.1849832341024153,0.3,1.6333753027640057,0.068024751586688,1.6333753027640057,0.068024751586688,True,normal
1.2339370250701904,approach,0.95,0.95,0.9499814283421444,0.18944460333293145,0.3,1.6349184435579387,0.06822029755260102,1.6349184435579387,0.06822029755260102,True,normal
1.3438141345977783,approach,0.97,0.97,0.9699881031445788,0.192303452733954,0.3,1.6359266074086078,0.06863580523218199,1.6359266074086078,0.06863580523218199,True,normal
1.457737922668457,approach,0.99,0.99,0.9899913439419998,0.1943838900977125,0.3,1.640693206635363,0.06889018143525841,1.640693206635363,0.06889018143525841,True,normal
1.563302993774414,approach,1.01,1.01,1.009993684177175,0.1959020047306038,0.3,1.6421148833613246,0.0692612720367752,1.6421148833613246,0.0692612720367752,True,normal
1.674375057220459,approach,1.03,1.03,1.0299953914996982,0.19700979008672997,0.3,1.6453741500833574,0.07005048617654222,1.6453741500833574,0.07005048617654222,True,normal
1.7863109111785889,approach,1.04,1.04,1.040107387074163,0.17119554743499363,0.3,1.6531784356000545,0.07125108449728121,1.6531784356000545,0.07125108449728121,True,normal
1.8966081142425537,approach,1.06,1.06,1.059969288561995,0.17857821967937024,0.3,1.6467115674631678,0.07189614758520485,1.6467115674631678,0.07189614758520485,True,normal
2.008918046951294,approach,1.08,1.08,1.0799759354395453,0.18436310288687036,0.3,1.6509610662431737,0.07273951533266713,1.6509610662431737,0.07273951533266713,True,normal
2.122681140899658,approach,1.09,1.09,1.090093164784627,0.16196711812784206,0.3,1.6535237325076924,0.0734246807605992,1.6535237325076924,0.0734246807605992,True,normal
2.233638048171997,approach,1.11,1.11,1.1099589107757675,0.17184462260173203,0.3,1.6558994484605445,0.07355155768954463,1.6558994484605445,0.07355155768954463,True,normal
2.348196029663086,approach,1.15,1.15,1.1497468653508114,0.2326961348663335,0.3,1.65527398040272,0.0733414680114639,1.65527398040272,0.0733414680114639,True,normal
2.464729070663452,approach,1.17,1.17,1.1700334071685345,0.2246653182814141,0.3,1.657017319294387,0.07268206454397047,1.657017319294387,0.07268206454397047,True,normal
2.5775461196899414,approach,1.18,1.18,1.1801384354259952,0.19138653660039384,0.3,1.6587932641479124,0.07212158098748739,1.6587932641479124,0.07212158098748739,True,normal
2.6902761459350586,approach,1.2,1.2,1.1999919938428674,0.19331115378904,0.3,1.662195010055236,0.07099092321782983,1.662195010055236,0.07099092321782983,True,normal
2.8052940368652344,approach,1.21,1.21,1.210103252384401,0.16849009065064033,0.3,1.666019406325437,0.07032816545025458,1.666019406325437,0.07032816545025458,True,normal
2.9153189659118652,approach,1.24,1.24,1.2398554977672283,0.20322729537528753,0.3,1.6640631870218705,0.06871345490695423,1.6640631870218705,0.06871345490695423,True,normal
3.031688928604126,approach,1.25,1.25,1.2501127227186037,0.17612963620347796,0.3,1.663575016299471,0.06783676046720695,1.663575016299471,0.06783676046720695,True,normal
3.1444711685180664,approach,1.25,1.25,1.2501963099748192,0.1289382543074981,0.3,1.6642423991677495,0.06754440835342737,1.6642423991677495,0.06754440835342737,True,normal
3.256580114364624,approach,1.28,1.28,1.2798127251592544,0.17395766099445276,0.3,1.666207954622637,0.06601815046704403,1.666207954622637,0.06601815046704403,True,normal
3.3733701705932617,approach,1.32,1.32,1.3197475866148072,0.23463586442940326,0.3,1.6734458250758568,0.06558329366004942,1.6734458250758568,0.06558329366004942,True,normal
3.4879660606384277,approach,1.34,1.34,1.340035563378919,0.22608670629484884,0.3,1.6774200079234696,0.06466290990483224,1.6774200079234696,0.06466290990483224,True,normal
3.600700855255127,approach,1.35,1.35,1.3501400334634601,0.1924237569083324,0.3,1.6775272576852682,0.06361083910493842,1.6775272576852682,0.06361083910493842,True,normal
