time,cycle,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_cmd,vy_cmd,vz_cmd
5.0067901611328125e-06,0,0.2999999999996289,6.291718075309606e-07,1.5,0.08283072140119692,-0.22541921400336265,1.5148585903632785,0.10869322393851522,0.18056129438331134,-0.01266694828469494
0.05946993827819824,0,0.29994764316959877,0.0074727780945132135,1.5,0.08233001346698693,-0.2261041620846236,1.51115860634822,0.10934005407838233,0.19058338772825043,-0.008809861584754126
0.10531210899353027,0,0.2998358246278981,0.013231495738633412,1.5,0.08220716461218838,-0.2266580653635982,1.5106587697677534,0.10914825901118175,0.19513558359547975,-0.009051676902695155
0.15207600593566895,0,0.29965768195735715,0.01910316524992729,1.5,0.08247949025142993,-0.2271369674015827,1.50738913854187,0.10870856491612721,0.20047746121802737,-0.0057370042779657
0.21007394790649414,0,0.29934690289287774,0.026379511525829503,1.5,0.08295576051403218,-0.2280158777163161,1.5089962557878964,0.10818762911166636,0.20797793589632096,-0.008100894270939777
0.25482821464538574,0,0.2990391533877353,0.031988462952105515,1.5,0.08314775681723943,-0.22834764881962075,1.5081263221757029,0.10824681436888915,0.21210503640733522,-0.006886356334370522
0.300584077835083,0,0.2986634038747808,0.037716396338511364,1.5,0.08409502513877982,-0.2276073569495315,1.5052693868474731,0.1071162992227081,0.21597924096837087,-0.004073734429286705
0.35795116424560547,0,0.2981051237737589,0.04488672518104756,1.5,0.08473226484897328,-0.22785208298453166,1.50446039167988,0.10671447436285848,0.22315498902305345,-0.0038068275481595525
0.4026939868927002,0,0.29760248140729867,0.050469142347351406,1.5,0.08628252589673112,-0.22647548108551024,1.505022411251184,0.10519351411140278,0.2255128900162107,-0.004571303159675429
0.4599471092224121,0,0.2968735534102842,0.057597735843634826,1.5,0.08707215909133975,-0.22530603119132775,1.5067847016270286,0.10491317376856722,0.2312644399988538,-0.006326265894118931
0.5043232440948486,0,0.29624248871806924,0.06311031439735243,1.5,0.08877825022429871,-0.2220488122060195,1.5053221656548765,0.10327531173174158,0.23187237316670806,-0.004451450462327547
0.5513169765472412,0,0.29551143234860494,0.06893466602549107,1.5,0.08954732421890381,-0.22015497070735465,1.5024087088397486,0.10321414642654485,0.2359759311314457,-0.0016908497729730475
0.6068480014801025,0,0.2945645557802833,0.07579765435203102,1.5,0.09145251756897368,-0.2159643167819258,1.5046842705597603,0.1009433097984293,0.23790229033212343,-0.0046745916184102515
0.6531741619110107,0,0.2937060317534562,0.0815054671555529,1.5,0.09255859245744952,-0.21330792401463158,1.5034014507764384,0.10068281376258788,0.24078987400632235,-0.002881022128861026
0.7000620365142822,0,0.29277375308530473,0.08726490453372443,1.5,0.09349377831633458,-0.2107059053806707,1.5047890518763525,0.09991671555824051,0.2436561792947985,-0.004606539870126084
0.755781888961792,0,0.29158328352104307,0.09408448941562658,1.5,0.09559125861375475,-0.20527859196151133,1.506780068274123,0.09737639690560157,0.2443633006337827,-0.006436537038487652
0.8010880947113037,0,0.29054942808717604,0.09960838731499057,1.5,0.09656738528589266,-0.20205960022842898,1.5068493529577136,0.09736297430297358,0.24687394743576702,-0.00612820605909793
0.858910083770752,0,0.2891445032934334,0.10662879507019707,1.5,0.09872284250591674,-0.19497592946346412,1.50902076047613,0.0945927141910507,0.2461776740820779,-0.008416878917907456
0.904958963394165,0,0.28795736371864,0.11219472501136081,1.5,0.10086002752484785,-0.18621491886174893,1.5101360794227292,0.09318934075631491,0.24266729213719268,-0.009179022506710046
0.9568331241607666,0,0.2865478799386382,0.11843657470128094,1.5,0.10186692620681356,-0.1815645082860459,1.511600760679841,0.09270904949442692,0.24615505242146113,-0.010522875939057156
1.003777027130127,0,0.285206751288955,0.1240581155512755,1.5,0.1029705658152506,-0.1773623114943067,1.5123113926792227,0.09155791340079679,0.2475231100727263,-0.011006881768683655
1.0619311332702637,0,0.2834593751176243,0.13098452942017183,1.5,0.10517784878518223,-0.1686255885395099,1.514124668339075,0.0886128009751324,0.24508261166430326,-0.012804006482499962
1.1085100173950195,0,0.28199153742212696,0.13650086086699745,1.5,0.1078811826102911,-0.15963593248849095,1.5163620912054794,0.08646271172669444,0.24193488256698692,-0.014831550588267791
1.1519858837127686,0,0.28056699647242755,0.1416233533186816,1.5,0.11061024315869998,-0.1496493352568311,1.5201712213260485,0.08448318837004573,0.23777855936126896,-0.018434080694899654
1.2087781429290771,0,0.2786273285147516,0.14827489068757974,1.5,0.11229717103740941,-0.14463964756256797,1.521609602685778,0.08312195949379772,0.24198733542107134,-0.019236579105216135
1.2520458698272705,0,0.2770900139926288,0.15331086296549987,1.5,0.11370303820457625,-0.13887384398551345,1.5210026223839879,0.08221045204001397,0.24074698269920708,-0.01836408007235065
1.3095979690551758,0,0.27496588169258257,0.1599653512762238,1.5,0.11725431593729613,-0.13063308928691833,1.5252327888713901,0.07753904296607506,0.23942599399397857,-0.02299023291665952
1.3527450561523438,0,0.27331441620986774,0.16492007433560285,1.5,0.11908608229677022,-0.1254421545399228,1.5271123308469643,0.07740906594534118,0.2400674087528628,-0.024185499520649346
1.4097511768341064,0,0.2710555400775735,0.17141966278116633,1.5,0.12255579102635711,-0.11507267260961519,1.5291706040648332,0.07304727627514163,0.23580451358160723,-0.02604370451445893
1.4558191299438477,0,0.26916654239977567,0.17663205926469994,1.5,0.12446371297127555,-0.1095830789151475,1.5302425067483412,0.07257333354591315,0.23730604946056386,-0.02683315395543939
