time,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_cmd,vy_cmd,vz_cmd
0.006440877914428711,0.3,0.3,2.0,0.20250028855012944,-0.17332535251443168,1.5019837914399818,0.09067473164837961,0.3,0.3
0.06253290176391602,0.3,0.3,2.0,0.20364222933886716,-0.17358184409032532,1.505071031012917,0.08961272671485353,0.3,0.3
0.10647177696228027,0.3,0.3,2.0,0.20376845599061838,-0.17298888556888756,1.5037716847649734,0.0894953359287249,0.3,0.3
0.15933990478515625,0.3,0.3,2.0,0.20378318141127452,-0.1729640626606165,1.5006742224070333,0.0894816412875147,0.3,0.3
0.21412396430969238,0.3,0.3,2.0,0.20422935598938002,-0.17286217609188317,1.5033293432494372,0.08906669892987658,0.3,0.3
0.26600098609924316,0.3,0.3,2.0,0.20438465507006992,-0.17022438499058196,1.5044766930967834,0.08892227078483497,0.3,0.3
0.3076639175415039,0.3,0.3,2.0,0.20419828171667953,-0.16867450833085726,1.5034775422904108,0.08909559800348803,0.3,0.3
0.36273980140686035,0.3,0.3,2.0,0.20405485082278685,-0.1635097455975007,1.504429862131485,0.08922898873480822,0.3,0.3
0.4055519104003906,0.3,0.3,2.0,0.2046071244479875,-0.1603903228313958,1.5101514745840503,0.08871537426337162,0.3,0.3
0.46283698081970215,0.3,0.3,2.0,0.20472426857603893,-0.15679658503941932,1.5116425434060126,0.0886064302242838,0.3,0.3
0.5065209865570068,0.3,0.3,2.0,0.20558876436140172,-0.14831689887522684,1.5188966291154735,0.0878024491438964,0.3,0.3
0.5635769367218018,0.3,0.3,2.0,0.20747981035106944,-0.14012429348168154,1.5328003158071208,0.08604377637350542,0.3,0.3
0.6058530807495117,0.3,0.3,2.0,0.2081352413190406,-0.13378604287053608,1.536349873247621,0.08543422557329224,0.3,0.3
0.6622068881988525,0.3,0.3,2.0,0.20870192708800495,-0.12912136812863914,1.540075337941592,0.08490720780815539,0.3,0.3
0.714047908782959,0.3,0.3,2.0,0.21197558611074185,-0.11904329775266974,1.5612208108637766,0.08186270491701007,0.3,0.3
0.7581949234008789,0.3,0.3,2.0,0.2153363953358408,-0.10884982400272274,1.5824649353959526,0.07873715233766804,0.3,0.3
0.8150520324707031,0.3,0.3,2.0,0.21703178201651982,-0.1031569005281532,1.5921904919693197,0.07716044272463655,0.3,0.3
0.859785795211792,0.3,0.3,2.0,0.22146444803511073,-0.093182354429244,1.620405578956047,0.07303806332734701,0.3,0.3
0.914226770401001,0.3,0.3,2.0,0.22322980861956926,-0.08720385387803573,1.630573712814223,0.07139627798380058,0.3,0.3
