time,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_cmd,vy_cmd,vz_cmd
0.0084381103515625,0.3,0.3,2.0,0.1754926975300336,-0.24037100763898775,1.5702284942829552,0.11579179129706875,0.3,0.3
0.06570696830749512,0.3,0.3,2.0,0.17616619663501804,-0.23893757498225715,1.5709213709718204,0.11516543712943322,0.3,0.3
0.11022114753723145,0.3,0.3,2.0,0.17610137696462988,-0.23902137568389983,1.568166136287354,0.11522571942289421,0.3,0.3
0.16740822792053223,0.3,0.3,2.0,0.1764111237416489,-0.2389345608906298,1.5672201589735977,0.1149376549202665,0.3,0.3
0.21118521690368652,0.3,0.3,2.0,0.1766934811307166,-0.23725307781315774,1.5646307113824394,0.11467506254843357,0.3,0.3
0.2641782760620117,0.3,0.3,2.0,0.17730449538795368,-0.23581119730661057,1.5628726289841801,0.11410681928920308,0.3,0.3
0.31947898864746094,0.3,0.3,2.0,0.1777460407928459,-0.23346960597788527,1.562223133119344,0.11369618206265332,0.3,0.3
0.3617262840270996,0.3,0.3,2.0,0.17841315739242344,-0.23178971472036913,1.5646457850519067,0.11307576362504619,0.3,0.3
0.4180788993835449,0.3,0.3,2.0,0.17990171518200232,-0.22541088985122723,1.5688768176881869,0.11169140488073784,0.3,0.3
0.4592702388763428,0.3,0.3,2.0,0.18077855005998505,-0.22139431999644846,1.5711744555403302,0.11087594844421389,0.3,0.3
0.5152082443237305,0.3,0.3,2.0,0.18259094363485423,-0.21226315386171213,1.573517816545214,0.10919042241958556,0.3,0.3
0.5583281517028809,0.3,0.3,2.0,0.18437943339330012,-0.2079562855381119,1.580745446518235,0.10752712694423087,0.3,0.3
0.6147723197937012,0.3,0.3,2.0,0.18791299038128934,-0.1997547896864643,1.593416198986263,0.10424091894540091,0.3,0.3
0.6686990261077881,0.3,0.3,2.0,0.19233991165744982,-0.18940752838686115,1.610141987380092,0.10012388215857167,0.3,0.3
0.7118062973022461,0.3,0.3,2.0,0.19474108350082173,-0.1838800462128416,1.6193135598266961,0.09789079234423578,0.3,0.3
0.7676379680633545,0.3,0.3,2.0,0.200230278690947,-0.17370450915255417,1.6409548425902252,0.09278584081741928,0.3,0.3
0.811535120010376,0.3,0.3,2.0,0.20265230037162305,-0.168402498242912,1.6480970171291722,0.09053336065439056,0.3,0.3
0.8679401874542236,0.3,0.3,2.0,0.20838902508946053,-0.15687246181709852,1.6675634883319665,0.08519820666680171,0.3,0.3
0.9100379943847656,0.3,0.3,2.0,0.21228971978291425,-0.1509421677044857,1.6843384022679702,0.08157056060188975,0.3,0.3
0.9662220478057861,0.3,0.3,2.0,0.21905002320619393,-0.1397672270279928,1.7084249317435078,0.07528347841823964,0.3,0.2857435668913623
1.0101771354675293,0.3,0.3,2.0,0.22255040638155202,-0.1346215900409488,1.7207898923677063,0.07202812206515662,0.3,0.2736259054796478
1.0652711391448975,0.3,0.3,2.0,0.2299794351784628,-0.12337040905152985,1.748894183802097,0.06511912528402958,0.3,0.24608369987394488
1.108544111251831,0.3,0.3,2.0,0.23792445313312346,-0.1154526149620509,1.7825231582154308,0.05773025858619517,0.3,0.21312730494887777
1.1637911796569824,0.3,0.3,2.0,0.24106091240472424,-0.1094173782520471,1.792706547576628,0.05481335146360645,0.3,0.2031475833749046
1.2074191570281982,0.3,0.3,2.0,0.24489790797813518,-0.1044199244210672,1.8083622633572414,0.051244945580334274,0.3,0.18780498190990344
1.2625782489776611,0.3,0.3,2.0,0.2522688041497202,-0.09384505391754394,1.8376900403743115,0.04439001214076021,0.3,0.15906376043317474
1.306098222732544,0.3,0.3,2.0,0.25663972184802547,-0.08784241795911074,1.8579862745582638,0.040325058681336304,0.3,0.13917345093290145
1.3623342514038086,0.3,0.3,2.0,0.2647881217838686,-0.07776950606064087,1.893447426381273,0.03274704674100217,0.3,0.1044215221463524
1.4155409336090088,0.3,0.3,2.0,0.26802701141222685,-0.07218395172538512,1.905510865089902,0.029734879386629026,0.3,0.09259935221189607
1.4590771198272705,0.3,0.3,2.0,0.2765434636739812,-0.062161451474739296,1.944392546294671,0.02181457878319748,0.3,0.054495304631222465
1.5150341987609863,0.3,0.3,2.0,0.28003564421695815,-0.057231588677118694,1.9580632498456687,0.018566850878228916,0.3,0.041098015151244664
1.5585291385650635,0.3,0.3,2.0,0.2874213592476125,-0.04616406212282649,1.9883079703225037,0.01169813589972039,0.3,0.011458189083946349
1.6134960651397705,0.3,0.3,2.0,0.2911067038119633,-0.041892101368065766,2.0034132421503625,0.008270765454874124,0.3,-0.0033449773073552878
1.6571900844573975,0.3,0.3,2.0,0.29511941766632427,-0.03668889705372279,2.0197907697058186,0.00453894157031842,0.3,-0.01939495431170224
1.712141990661621,0.3,0.3,2.0,0.302029897204725,-0.02641969296416029,2.046612674435071,-0.0018878044003942662,0.3,-0.04568042094636958
1.7688472270965576,0.3,0.3,2.0,0.3105616636291319,-0.017089742666961064,2.083223121732146,-0.009822347175092679,0.3,-0.08155865929750304
1.8128321170806885,0.3,0.3,2.0,0.3134904592253912,-0.012649023438561545,2.09312392597403,-0.012546127079613832,0.3,-0.09126144745454957
1.85626220703125,0.3,0.3,2.0,0.3205147507417884,-0.002722438643634605,2.1183742848258134,-0.019078718189863245,0.3,-0.1160067991292971
1.9116060733795166,0.3,0.3,2.0,0.3236638522034471,0.0015920949550381014,2.1276663797229665,-0.022007382549205836,0.3,-0.12511305212850712
1.9668149948120117,0.3,0.3,2.0,0.33073447414673307,0.012137200056101338,2.151418259990285,-0.028583060956461768,0.3,-0.1483898947904792
2.009324073791504,0.3,0.3,2.0,0.3338252664431271,0.01690478346173483,2.1606558702372407,-0.03145749779210821,0.3,-0.1574427528324959
2.060711145401001,0.3,0.3,2.0,0.34022789539559534,0.027873601819579836,2.1782314895602224,-0.03741194271790368,0.296617774016658,-0.17466685976901794
2.1168460845947266,0.3,0.3,2.0,0.3469836726916065,0.03911971222557117,2.197073751062726,-0.04369481560319407,0.2843595136741275,-0.19313227604147132
2.1587440967559814,0.3,0.3,2.0,0.3469836726916065,0.03911971222557117,2.197073751062726,-0.04369481560319407,0.2843595136741275,-0.19313227604147132
2.214959144592285,0.3,0.3,2.0,0.35332906793459146,0.05073881421427464,2.211470024419716,-0.049596033179170065,0.2716946925064406,-0.20724062393132153
2.2562971115112305,0.3,0.3,2.0,0.35588993908217104,0.05676788812858805,2.215426944571326,-0.05197764334641908,0.26512300193983906,-0.21111840567989942
2.3118650913238525,0.3,0.3,2.0,0.3626434634030951,0.06660604757477041,2.234408940275874,-0.05825842096487847,0.25439940814350026,-0.2297207614703563
2.364630937576294,0.3,0.3,2.0,0.36604580952980154,0.07689513765373134,2.23313987581341,-0.06142260286271544,0.24318429995743285,-0.2284770782971416
2.4087140560150146,0.3,0.3,2.0,0.3680688768853013,0.08264845533072955,2.236373896812944,-0.06330405550333024,0.23691318368950479,-0.23164641887668497
2.46083927154541,0.3,0.3,2.0,0.37060909016655336,0.09282979032537747,2.2340694579023146,-0.06566645385489464,0.22581552854533857,-0.2293880687442683
2.517864227294922,0.3,0.3,2.0,0.3730487674398162,0.098370907385845,2.240457177491406,-0.06793535371902906,0.21977571094942897,-0.23564803394157804
2.5614981651306152,0.3,0.3,2.0,0.375459968570257,0.1075344237270344,2.239106818324645,-0.07017777077033902,0.2097874781375325,-0.23432468195815206
2.6176071166992188,0.3,0.3,2.0,0.37617473852285715,0.11218501638756664,2.235464000359746,-0.07084250682625717,0.20471833213755236,-0.23075472035255098
2.659991979598999,0.3,0.3,2.0,0.3781856401492155,0.12195535542858847,2.2311913682229654,-0.07271264533877045,0.19406866258283856,-0.22656754085850606
2.7150871753692627,0.3,0.3,2.0,0.3793782279904845,0.125784319283247,2.2310881274670806,-0.07382175203115059,0.18989509198126078,-0.226466364917739
2.756615161895752,0.3,0.3,2.0,0.37969612022764293,0.1329200527775655,2.2188426915516026,-0.07411739181170794,0.1821171424724536,-0.21446583772057057
2.811880111694336,0.3,0.3,2.0,0.3797785552734103,0.13592587103507786,2.211646907571049,-0.07419405640427161,0.17884080057176513,-0.207413969419628
2.8640010356903076,0.3,0.3,2.0,0.38026280623216424,0.14349081926584203,2.201160166803166,-0.07464440979591276,0.1705950070002322,-0.19713696346710285
2.9079060554504395,0.3,0.3,2.0,0.3804806738084459,0.14717540369969118,2.1958401487073145,-0.07484702664185472,0.16657880996733662,-0.1919233457331682
2.9648091793060303,0.3,0.3,2.0,0.37925926963033396,0.15417477102087376,2.17835210169811,-0.0737111207562106,0.1589494995872476,-0.174785059664148
3.0060300827026367,0.3,0.3,2.0,0.37886969704468465,0.15757564330921453,2.1701372790987605,-0.07334881825155674,0.15524254879295615,-0.16673453351678533
3.0636301040649414,0.3,0.3,2.0,0.37798164201192963,0.1650362976459861,2.152814291433273,-0.07252292707109458,0.14711043556587516,-0.1497580056046074
