time,x_ref,y_ref,z_ref,x_meas,y_meas,z_meas,vx_cmd,vy_cmd,vz_cmd
0.015538930892944336,0.3,0.3,2.0,0.2426733215174409,-0.2007079531682828,1.9880861421736347,0.053313810988779964,0.3,0.01131816493504707
0.06647300720214844,0.3,0.3,2.0,0.24426789087899298,-0.2023555523720936,1.9896327982500426,0.051830861482536524,0.3,0.009848841662459551
0.11469483375549316,0.3,0.3,2.0,0.2458362557294352,-0.20387006185556328,1.9919252113076675,0.050372282171625246,0.3,0.007671049257715844
0.16457605361938477,0.3,0.3,2.0,0.24618685365338117,-0.20421126217992744,1.9905665528277772,0.050046226102355505,0.3,0.008961774813611689
0.2126169204711914,0.3,0.3,2.0,0.2471822144201031,-0.20477199365162968,1.9939122472583377,0.04912054058930411,0.3,0.005783365104579174
0.2727670669555664,0.3,0.3,2.0,0.24773251087070045,-0.2058936382025514,1.9945733725734132,0.048608764890248575,0.3,0.005155296055257497
0.32175111770629883,0.3,0.3,2.0,0.2482583369042238,-0.20471961065988067,1.9966001028081442,0.04811974667907185,0.3,0.003229902332263057
0.3719627857208252,0.3,0.3,2.0,0.2484882675855534,-0.20319952586449616,1.997944375316124,0.04790591114543533,0.3,0.0019528434496822954
0.41881608963012695,0.3,0.3,2.0,0.24907143085521002,-0.19812256990251662,2.0044135551341817,0.04736356930465467,0.3,-0.004192877377472648
0.4647238254547119,0.3,0.3,2.0,0.24914588463589224,-0.19127256354010394,2.005773971950505,0.04729432728862021,0.3,-0.005485273352979747
0.5109858512878418,0.3,0.3,2.0,0.24914588463589224,-0.19127256354010394,2.005773971950505,0.04729432728862021,0.3,-0.005485273352979747
0.5682291984558105,0.3,0.3,2.0,0.2500138346952735,-0.18296146916279785,2.011830737789285,0.04648713373339564,0.3,-0.011239200899820756
0.6164109706878662,0.3,0.3,2.0,0.25130821204696996,-0.17306879352102622,2.017948766285976,0.04528336279631793,0.3,-0.017051327971677275
0.6634180545806885,0.3,0.3,2.0,0.25182262385010334,-0.16762928117426948,2.02026348459334,0.04480495981940388,0.3,-0.01925031036367304
0.7139630317687988,0.3,0.3,2.0,0.25226103589987964,-0.16196259224057225,2.02088014924752,0.04439723661311193,0.3,-0.01983614178514412
0.7621598243713379,0.3,0.3,2.0,0.25438217447772893,-0.14985178578659952,2.027751968915757,0.042424577735712087,0.3,-0.02636437046996898
0.8214859962463379,0.3,0.3,2.0,0.25687055785268337,-0.13629297600118356,2.0358606354421847,0.04011038119700446,0.3,-0.03406760367007542
0.8703107833862305,0.3,0.3,2.0,0.2580386319567804,-0.12965117031397183,2.038853443245925,0.03902407228019422,0.3,-0.036910771083628634
0.9186029434204102,0.3,0.3,2.0,0.2604466816387211,-0.11673015756354418,2.042869014354572,0.036784586075989376,0.3,-0.04072556363684321
0.9659688472747803,0.3,0.3,2.0,0.26213444758567134,-0.10969529140598508,2.0483053656752808,0.03521496374532565,0.3,-0.045890097391516727
1.013361930847168,0.3,0.3,2.0,0.2650759801336748,-0.09555681154161337,2.0557225431139483,0.03247933847568244,0.3,-0.05293641595825089
1.0728991031646729,0.3,0.3,2.0,0.26597256194683405,-0.08833936775490892,2.0553486603706754,0.03164551738944432,0.3,-0.05258122735214166
1.1191821098327637,0.3,0.3,2.0,0.2690823638733292,-0.07395369810082092,2.064401694788865,0.028753401597803856,0.3,-0.061181610049421575
1.165827989578247,0.3,0.3,2.0,0.27027521892184037,-0.06678662355636511,2.065491957865105,0.02764404640268845,0.3,-0.062217359971849934
1.2145531177520752,0.3,0.3,2.0,0.27113135434810876,-0.05988824338442033,2.061410818442006,0.026847840456258848,0.3,-0.05834027751990582
1.2608320713043213,0.3,0.3,2.0,0.2749496166249515,-0.04503693762032406,2.0718043939649,0.023296856538795107,0.3,-0.068214174266655
1.3207180500030518,0.3,0.3,2.0,0.2782840000308926,-0.031205543968543744,2.075148925597431,0.020195879971269873,0.3,-0.07139147931755958
1.3667378425598145,0.3,0.3,2.0,0.28022980755227117,-0.02426296054416042,2.077886901537066,0.018386278976387803,0.3,-0.0739925564602125
1.4146649837493896,0.3,0.3,2.0,0.28187475233376463,-0.016829637347650073,2.0792807273438263,0.016856480329598883,0.3,-0.07531669097663497
1.4704639911651611,0.3,0.3,2.0,0.2884136093162862,0.005333038265244354,2.0919327242133146,0.010775343335853844,0.3,-0.08733608800264882
1.5157299041748047,0.3,0.3,2.0,0.2899954632378727,0.013117551835679751,2.093606878335884,0.009304219188778403,0.3,-0.08892653441908968
1.5621960163116455,0.3,0.3,2.0,0.29170600679331177,0.020323424409310523,2.0916873854627056,0.007713413682220047,0.3,-0.08710301618957032
1.622891902923584,0.3,0.3,2.0,0.293064390994353,0.02083840348069572,2.103084492962157,0.006450116375251703,0.3,-0.09793026831404898
1.6668179035186768,0.3,0.3,2.0,0.2944054104999752,0.027451849073779313,2.098736603053483,0.005202968235023048,0.3,-0.09379977290080871
1.7121829986572266,0.3,0.3,2.0,0.2965589850774338,0.035346263759830826,2.1023501520795036,0.0032001438779865757,0.3,-0.09723264447552842
1.7733707427978516,0.3,0.3,2.0,0.2973951965084491,0.04984757755419375,2.0775571437300977,0.002422467247142337,0.3,-0.0736792865435928
1.8177690505981445,0.3,0.3,2.0,0.30180130359741447,0.06471127892374309,2.0856943792996003,-0.0016752123455954693,0.3,-0.08140966033462031
2.0118210315704346,0.3,0.3,2.0,0.3130764807922231,0.09964872925267305,2.098339478281249,-0.012161127136767504,0.26045665197152507,-0.09342250436718655
2.069833993911743,0.3,0.3,2.0,0.32226142030458566,0.11944853016133511,2.139099606179575,-0.02070312088326467,0.23471691079026435,-0.13214462587059608
2.116118907928467,0.3,0.3,2.0,0.3245423441675872,0.13242937790925183,2.1278546107219904,-0.02282438007585611,0.21784180871797262,-0.12146188018589092
