dz_expected,dz_baro,dz_sonar
0.7000000000000001,0.3100000000000023,0.2600000000000001
-0.6,-0.2150000000000034,-0.21999999999999986
0.8999999999999999,0.36000000000001364,0.4
-0.75,-0.46999999999999886,-0.5100000000000001
